Timestamp,Voltage-1,Current-1,Power-1,Energy-1,Frequency-1,Powerfactor-1,Voltage-2,Current-2,Power-2,Energy-2,Frequency-2,Powerfactor-2,Voltage-3,Current-3,Power-3,Energy-3,Frequency-3,Powerfactor-3,Voltage-4,Current-4,Power-4,Energy-4,Frequency-4,Powerfactor-4,Voltage-5,Current-5,Power-5,Energy-5,Frequency-5,Powerfactor-5,Voltage-6,Current-6,Power-6,Energy-6,Frequency-6,Powerfactor-6,Voltage-7,Current-7,Power-7,Energy-7,Frequency-7,Powerfactor-7,Voltage-8,Current-8,Power-8,Energy-8,Frequency-8,Powerfactor-8
02-09-2023 16:37:03,223.91,59.06,12476.06,12.48,53,0.9434320384511645,227.68,48.57,10304.53,10.3,53,0.9318265559895359,224.4,52.14,11028.15,11.03,49,0.9425593282630003,211.45,54.0,10646.33,10.65,49,0.9323915202844822,209.97,48.12,8908.04,8.91,55,0.8816559690011955,211.46,44.14,8463.85,8.46,46,0.9067916746032805,216.83,49.4,9272.75,9.27,50,0.8656895802232475,219.33,52.25,10684.02,10.68,50,0.9322881837883608
02-09-2023 16:37:04,225.32,49.67,10125.25,10.13,49,0.9047152115498885,215.82,47.16,9602.63,9.6,52,0.9434628877108756,211.63,49.57,9010.44,9.01,53,0.8589147517810897,225.79,41.45,8114.2,8.11,54,0.866994890491734,230.35,52.67,10909.53,10.91,52,0.8991958833089755,219.98,53.02,10385.49,10.39,55,0.890439205789532,228.4,48.98,9964.73,9.96,54,0.8907391339897788,222.45,58.06,11506.02,11.51,50,0.890872863301001
02-09-2023 16:37:05,210.98,52.64,9590.96,9.59,54,0.8635848639062756,214.5,49.71,9391.32,9.39,45,0.8807559681318876,210.77,55.97,10151.18,10.15,47,0.8605033447748935,229.21,58.74,11884.64,11.88,47,0.8827109061508095,212.03,44.36,8875.22,8.88,50,0.9436054389184212,215.76,54.04,10257.96,10.26,49,0.8797813725551559,217.8,46.62,8763.53,8.76,52,0.8630754619512291,211.3,41.43,7642.05,7.64,52,0.8729624218120371
02-09-2023 16:37:06,224.71,43.72,9123.68,9.12,48,0.9286833992481937,211.19,41.11,7540.54,7.54,53,0.8685237772808013,212.01,57.0,10799.2,10.8,50,0.8936352978775015,216.6,40.9,7841.24,7.84,46,0.8851220462900105,224.08,42.81,9033.11,9.03,48,0.9416483826907058,213.98,46.38,8685.72,8.69,55,0.875189310237366,213.36,43.06,8590.29,8.59,50,0.9350194022161163,218.86,58.59,11164.95,11.16,46,0.8706967304047261
02-09-2023 16:37:07,227.39,44.14,8938.5,8.94,53,0.8905553248798844,212.12,43.72,8351.65,8.35,50,0.9005555816743103,211.55,58.49,10948.38,10.95,51,0.8848207654076133,227.25,57.45,12298.75,12.3,45,0.9420351279873096,215.99,46.31,9323.65,9.32,48,0.9321320071371166,210.46,56.74,10788.39,10.79,45,0.903436309360891,210.73,43.68,8621.87,8.62,51,0.9366829203808252,229.2,55.12,10953.57,10.95,51,0.8670257230791064
02-09-2023 16:41:13,225.64,48.08,9349.93,9.35,54,0.8618427617413019,213.01,40.43,7922.14,7.92,53,0.9198958192377085,215.61,45.7,8829.37,8.83,52,0.8960759618186749,209.7,51.6,10095.18,10.1,48,0.93296639129853,215.44,51.34,10331.64,10.33,50,0.934086867122839,220.25,53.81,11103.87,11.1,52,0.936904807594699,209.38,43.65,8324.66,8.32,53,0.9108502049622071,214.88,42.04,8463.78,8.46,45,0.9369269521192464
02-09-2023 16:41:15,217.24,55.7,10878.38,10.88,55,0.8990199358133154,218.38,49.97,9745.2,9.75,45,0.8930350205830959,212.46,40.37,7520.4,7.52,51,0.8768091929662499,229.27,56.48,11101.86,11.1,54,0.85734133663677,229.61,55.91,11160.15,11.16,51,0.869339950913755,210.63,50.53,9505.78,9.51,51,0.8931371624222905,210.33,59.93,11287.26,11.29,55,0.8954531721617539,218.73,43.16,8362.26,8.36,47,0.8857962231605079
02-09-2023 16:41:17,214.21,41.65,7819.74,7.82,47,0.876470584667297,220.86,47.59,9267.16,9.27,45,0.8816859374701216,215.08,43.12,8134.77,8.13,54,0.8771355018967893,225.81,49.41,10496.6,10.5,55,0.9407856834774705,226.79,51.93,10084.88,10.08,55,0.8563051740452078,216.7,53.99,10503.35,10.5,52,0.8977501895616087,229.97,45.48,9585.91,9.59,53,0.916519485522433,222.8,48.73,10202.65,10.2,51,0.9397258642646126
02-09-2023 16:41:19,226.33,53.39,10417.72,10.42,48,0.8621261705664705,210.7,49.33,9265.02,9.27,53,0.8913964735364222,229.01,55.4,11676.45,11.68,48,0.9203360687421085,212.86,44.02,8661.57,8.66,48,0.9243846201391752,210.72,49.39,9066.02,9.07,46,0.8711080459554096,226.61,49.98,10239.68,10.24,51,0.9040884602786748,217.14,50.79,9690.89,9.69,47,0.8787105172569573,218.06,58.34,11041.64,11.04,47,0.8679425080259481
02-09-2023 16:41:21,226.46,44.85,9592.12,9.59,49,0.944409674026924,209.99,43.94,8715.75,8.72,51,0.9445958041170379,209.14,54.21,9922.48,9.92,46,0.8751927077287649,215.88,50.15,9417.32,9.42,46,0.8698492643970336,212.26,49.39,9550.66,9.55,53,0.9110164454416275,211.26,42.33,8110.92,8.11,46,0.9069940830909825,219.28,52.44,10183.9,10.18,49,0.8856300480563457,227.93,51.07,10577.08,10.58,46,0.908653872622215
02-09-2023 16:41:23,212.37,51.45,9499.39,9.5,54,0.8693949300291439,229.25,48.61,10187.76,10.19,53,0.914205277394558,224.39,47.92,9834.91,9.83,51,0.9146398943730141,221.44,54.18,10796.14,10.8,53,0.8998570314901666,216.2,58.83,11571.45,11.57,53,0.9097736971173249,229.42,54.79,11720.23,11.72,55,0.9324031635432409,225.91,43.46,8523.41,8.52,47,0.8681369242748841,215.29,58.7,11936.39,11.94,49,0.9445196118493936
02-09-2023 16:41:25,221.71,50.48,10444.83,10.44,51,0.9332477304616726,217.37,54.29,10655.8,10.66,45,0.9029563029228357,228.57,46.11,9084.18,9.08,53,0.8619283891185832,223.27,53.3,10415.29,10.42,45,0.8752130115303932,210.61,48.98,9163.89,9.16,52,0.8883461694612725,228.75,53.8,10803.09,10.8,52,0.8778180413993826,217.56,49.47,9799.35,9.8,55,0.9104927940327212,218.68,54.41,11240.45,11.24,52,0.9447042490657376
02-09-2023 16:41:27,211.53,51.77,9681.31,9.68,50,0.8840648520836113,227.93,40.56,8395.04,8.4,50,0.9080785841736987,222.58,42.68,8124.58,8.12,53,0.8552441899862908,226.72,43.73,9055.62,9.06,51,0.9133740833751613,227.67,46.61,9622.91,9.62,53,0.9068211955446488,216.16,50.07,9942.47,9.94,50,0.9186316986284904,218.9,48.54,9396.77,9.4,47,0.8843676304024567,229.49,46.3,9619.21,9.62,53,0.9053044465386455
02-09-2023 16:41:29,214.16,41.77,7820.8,7.82,52,0.8742750626981116,223.08,49.54,9659.54,9.66,53,0.8740566700816982,230.57,54.55,11758.08,11.76,53,0.9348435835724792,209.8,42.89,7924.65,7.92,52,0.8806807675652392,212.42,45.41,8260.66,8.26,48,0.8563822608309748,216.05,56.9,11513.82,11.51,50,0.9365973178514627,220.64,59.17,11968.6,11.97,45,0.9167642977577971,228.47,42.3,8929.21,8.93,50,0.9239392137873119
02-09-2023 16:41:31,221.41,47.03,9168.29,9.17,53,0.8804730292439995,225.57,41.73,8106.39,8.11,52,0.8611879871240326,222.91,50.87,10462.79,10.46,54,0.9226912103842758,215.53,44.6,8933.75,8.93,48,0.9293751940111749,218.66,54.3,10283.0,10.28,53,0.8660649825280115,225.08,43.26,9200.22,9.2,51,0.9448755236373945,225.96,47.79,9877.78,9.88,46,0.914725882097437,227.4,46.12,9803.6,9.8,53,0.9347718131527712
02-09-2023 16:41:33,219.27,46.43,8999.18,9.0,45,0.8839445123305679,223.5,49.28,10038.55,10.04,55,0.9114290266771277,224.18,53.66,10804.05,10.8,50,0.898129452147984,223.46,49.26,10358.13,10.36,50,0.94099421577633,228.97,55.75,11535.81,11.54,50,0.9037005488301101,222.71,48.24,9544.7,9.54,52,0.888413657417583,209.7,53.21,9625.89,9.63,45,0.8626786061797074,219.62,45.27,9338.83,9.34,46,0.9393127436880813
02-09-2023 16:41:35,216.26,59.24,11148.0,11.15,50,0.8701730852150915,227.78,52.56,10456.91,10.46,47,0.8734384751807119,212.64,57.35,10603.02,10.6,55,0.8694634115253813,210.91,52.4,10047.98,10.05,55,0.9091805834073127,226.55,50.46,10331.63,10.33,51,0.9037694602795519,219.45,41.78,8634.91,8.63,46,0.9417893537302898,212.26,49.42,9694.61,9.69,48,0.9241859691468128,224.28,45.66,9089.69,9.09,47,0.8876112798174096
02-09-2023 16:41:37,209.02,58.97,11015.95,11.02,49,0.8937230304318844,218.52,52.56,10249.31,10.25,55,0.8923763606023674,229.75,56.65,11867.11,11.87,50,0.9117789582334936,220.42,50.03,10193.35,10.19,50,0.924347904624996,222.05,59.59,12279.0,12.28,46,0.9279803530070618,209.21,44.58,8186.49,8.19,53,0.8777585527407175,225.57,58.16,11841.11,11.84,52,0.9025822641209702,223.66,45.03,8772.89,8.77,52,0.8710685865558211
02-09-2023 16:41:39,214.58,56.86,10477.09,10.48,46,0.8587061138488983,229.27,56.38,11719.53,11.72,45,0.9066465853593769,213.5,58.03,11087.03,11.09,52,0.8948798162494018,217.96,41.78,7993.95,7.99,49,0.8778411443183418,222.14,51.6,10535.76,10.54,49,0.9191564632889216,216.79,49.54,9489.12,9.49,51,0.8835487406669131,223.55,49.14,9663.0,9.66,49,0.879634137087981,230.95,57.77,12554.7,12.55,54,0.9409918943243392
02-09-2023 16:41:41,218.82,57.78,11172.99,11.17,51,0.8837000534171158,221.45,46.78,9456.79,9.46,54,0.9128680679112215,216.08,54.16,10882.18,10.88,48,0.9298711591873288,215.37,42.76,8504.68,8.5,45,0.9234960194113832,213.55,40.53,7417.79,7.42,51,0.8570343133893118,220.76,49.36,10062.12,10.06,52,0.9234089028508418,209.28,45.99,8883.66,8.88,54,0.922998225526418,217.02,48.0,9754.5,9.75,48,0.9364052162690164
02-09-2023 16:41:43,213.57,45.32,8333.12,8.33,51,0.8609487917945237,209.01,58.8,10719.18,10.72,49,0.8722024320809431,224.85,40.79,8537.92,8.54,49,0.9309055312886859,229.17,43.81,9317.44,9.32,45,0.9280375566250991,221.63,56.6,11237.79,11.24,54,0.8958511457403868,213.34,41.22,7972.65,7.97,49,0.9066135394208289,224.03,48.88,10016.36,10.02,53,0.9146870965030134,221.17,45.51,8939.0,8.94,55,0.8880878944243469
02-09-2023 16:41:45,221.47,42.84,8865.52,8.87,51,0.9344155218851327,223.3,51.4,9935.71,9.94,54,0.8656590201410775,217.98,52.0,10492.12,10.49,52,0.9256424140386208,215.96,53.28,10709.82,10.71,45,0.9307745931850472,212.82,57.35,10456.68,10.46,45,0.8567382450051005,229.88,52.76,10440.21,10.44,50,0.8608021001896562,210.52,56.85,10891.52,10.89,51,0.9100491498040949,220.01,45.12,9366.83,9.37,48,0.9435851177397911
02-09-2023 16:41:47,220.8,59.27,11631.51,11.63,47,0.8887961888462852,223.62,55.22,11547.92,11.55,49,0.9351833264492164,213.89,43.72,8158.55,8.16,47,0.8724535794939576,230.53,47.05,9720.75,9.72,49,0.8962157373299949,213.55,46.99,9405.58,9.41,46,0.9373042053152378,229.83,57.73,11840.02,11.84,52,0.8923687081971338,216.47,43.17,8263.35,8.26,49,0.88425241974325,224.8,57.77,12047.26,12.05,49,0.9276619821480353
02-09-2023 16:41:49,219.94,49.39,9530.71,9.53,53,0.8773687393521714,216.94,45.41,8812.7,8.81,52,0.894577456666949,217.11,57.83,11081.6,11.08,54,0.882610901827327,226.79,43.61,8747.83,8.75,45,0.8844843389290987,215.32,59.91,11846.95,11.85,55,0.91838122810723,215.7,45.4,8401.84,8.4,47,0.857962561819055,228.8,40.56,8319.44,8.32,53,0.8964786111632418,213.93,45.55,8678.21,8.68,52,0.8905741800043956
02-09-2023 16:41:51,227.03,42.39,9048.25,9.05,53,0.9401951212657499,224.74,54.24,11294.64,11.29,46,0.926557425979269,224.18,42.45,8665.94,8.67,45,0.9106277298717227,223.62,56.53,11380.64,11.38,47,0.9002790491470268,217.39,55.19,10929.21,10.93,53,0.910938335191776,217.07,43.7,8277.81,8.28,49,0.8726382763727988,210.51,51.14,9424.94,9.42,50,0.8754774896737706,213.88,42.62,8290.06,8.29,52,0.9094401636034841
02-09-2023 16:41:53,226.46,46.23,9887.6,9.89,53,0.9444426102712684,211.67,56.12,10363.94,10.36,52,0.8724646762450766,230.86,59.73,12258.47,12.26,52,0.8889865739440571,218.9,40.98,7992.2,7.99,50,0.8909407758350879,230.56,41.75,8298.9,8.3,53,0.8621441152251426,210.36,54.93,10568.8,10.57,45,0.9146455525984448,214.51,49.29,9786.85,9.79,47,0.9256283030346947,222.47,41.43,7976.53,7.98,50,0.8654211360175217
02-09-2023 16:41:55,209.96,53.43,10193.92,10.19,54,0.9086973729626099,216.5,47.96,9070.25,9.07,51,0.8735390254564995,211.62,40.29,7475.95,7.48,45,0.8768237416128064,221.48,50.23,9781.08,9.78,46,0.8792027130170327,221.16,52.4,10124.83,10.12,53,0.873674721142547,230.68,44.55,9621.62,9.62,46,0.9362470044866784,230.57,50.15,9909.12,9.91,48,0.8569616168919131,215.62,57.88,11688.9,11.69,54,0.9366044146046637
02-09-2023 16:41:57,214.17,54.78,10649.44,10.65,45,0.9077076674684127,212.89,41.81,7898.7,7.9,54,0.8874017756666234,224.57,57.72,11709.78,11.71,53,0.9033804127183448,210.13,48.05,9005.2,9.01,54,0.891891233805786,211.74,47.27,8980.02,8.98,53,0.8971993115330396,221.19,53.56,10650.01,10.65,45,0.8989678333509962,219.73,46.26,8732.88,8.73,47,0.8591375310740703,228.55,59.96,11917.46,11.92,54,0.869643053889305
02-09-2023 16:41:59,227.12,49.68,10262.01,10.26,46,0.9094847177486917,209.86,51.66,9662.4,9.66,53,0.8912530130382461,214.73,56.08,10910.37,10.91,49,0.9060220922456776,230.27,57.41,12143.2,12.14,48,0.9185612294186059,211.03,53.14,10253.07,10.25,54,0.9142988946556031,223.74,52.92,11092.64,11.09,45,0.9368531686890854,217.52,58.37,11911.39,11.91,54,0.9381529381844202,227.48,48.47,9488.07,9.49,51,0.8605211997805634
02-09-2023 16:42:01,228.45,54.6,10701.51,10.7,49,0.8579482080534507,218.07,50.64,10230.69,10.23,54,0.9264356750324715,216.5,44.24,8622.04,8.62,50,0.9001958310831144,212.63,59.12,11060.78,11.06,47,0.8798865070868945,222.15,43.51,8458.52,8.46,53,0.8751020968537817,219.22,53.21,10677.42,10.68,50,0.9153618834234705,213.45,46.43,9309.72,9.31,54,0.9393806544609985,212.87,51.0,9855.45,9.86,45,0.9078035358752983
02-09-2023 16:42:03,230.43,44.6,9088.62,9.09,49,0.8843493453060065,220.05,56.82,11382.94,11.38,48,0.9103991993492025,230.08,57.59,11616.06,11.62,45,0.8766631211339461,214.21,53.91,10009.1,10.01,45,0.8667344940769568,211.63,59.31,10863.68,10.86,51,0.8655096081877091,222.32,47.02,9110.35,9.11,45,0.8715128963540965,221.78,51.93,10293.18,10.29,51,0.8937352245906657,222.3,49.21,10280.24,10.28,54,0.9397461987749359
02-09-2023 16:42:05,209.2,45.74,8541.18,8.54,50,0.8926067876128757,223.84,53.63,10873.94,10.87,54,0.9058186261138145,221.67,50.41,9612.46,9.61,50,0.8602228146230574,222.95,52.75,10625.7,10.63,47,0.9034990058190395,216.27,57.59,10661.53,10.66,46,0.8560045542420543,209.74,49.02,8963.66,8.96,53,0.8718278336506113,225.57,51.22,10531.92,10.53,51,0.9115626807643734,219.28,54.5,11187.09,11.19,53,0.9360982571141274
02-09-2023 16:42:07,216.59,51.2,9942.67,9.94,55,0.8965915546493753,213.58,41.99,7736.08,7.74,48,0.8626100370841994,228.79,54.3,11466.21,11.47,46,0.9229599977900247,212.91,55.61,10747.42,10.75,45,0.9077268946252465,221.8,48.59,9365.07,9.37,55,0.8689653031475868,228.3,41.26,8853.13,8.85,55,0.9398571916340401,214.43,55.42,10952.75,10.95,53,0.9216609673567899,221.56,50.99,9928.81,9.93,45,0.8788625554769889
02-09-2023 16:42:09,222.52,58.14,11571.37,11.57,45,0.8944183129958924,219.3,49.74,10265.33,10.27,47,0.9410843473631553,219.66,58.11,11805.16,11.81,52,0.9248471898286962,221.23,58.7,12263.27,12.26,55,0.944330725804548,216.17,59.94,11339.82,11.34,47,0.8751733786033976,212.61,58.12,11606.81,11.61,49,0.9392984082413743,227.56,50.16,10337.78,10.34,49,0.9056781160481295,219.69,41.81,8640.84,8.64,49,0.9407308956199921
02-09-2023 16:42:11,225.43,56.07,11076.4,11.08,51,0.8763067944137563,211.85,59.51,10913.44,10.91,47,0.865651465546586,212.77,53.76,10140.94,10.14,52,0.8865606850799308,213.06,50.65,9512.36,9.51,46,0.8814684840225835,215.01,46.3,8819.83,8.82,48,0.8859727664205981,210.56,56.47,10826.22,10.83,50,0.9105070287871186,212.99,44.35,8469.18,8.47,46,0.8965785208788808,230.13,52.7,11351.5,11.35,54,0.9359859870099085
02-09-2023 16:42:13,210.04,43.52,8292.03,8.29,55,0.9071313860299883,221.15,51.9,10564.53,10.56,52,0.9204412559613478,227.55,54.1,11168.81,11.17,52,0.907261897853442,227.77,42.76,8935.0,8.94,52,0.9174032466451275,228.21,53.65,10761.53,10.76,51,0.8789612221778774,213.12,45.73,8938.53,8.94,46,0.9171503530607292,224.27,54.31,11220.45,11.22,47,0.9212114111836687,209.13,49.81,9599.86,9.6,46,0.9215774242587647
02-09-2023 16:42:15,218.51,52.13,10013.94,10.01,53,0.8791153396484201,210.39,44.55,8272.41,8.27,55,0.8825905744494711,228.91,51.08,10453.5,10.45,47,0.8940174176700189,214.67,49.47,9344.14,9.34,47,0.8798851222267379,211.83,51.13,9948.47,9.95,52,0.918529765709403,215.47,44.45,8773.28,8.77,49,0.9160163178512342,221.39,43.92,8823.09,8.82,50,0.9074028576979196,228.62,59.56,12000.33,12.0,53,0.8813009337087244
02-09-2023 16:42:17,228.07,52.66,11338.44,11.34,49,0.9440703119978936,226.3,56.06,11774.57,11.77,47,0.9281268671067329,215.0,40.8,7900.54,7.9,48,0.9006544810752399,209.34,55.95,10396.48,10.4,50,0.8876340819670773,224.73,45.72,9477.65,9.48,48,0.922429582602257,218.35,57.48,11275.89,11.28,53,0.8984231147191669,216.2,46.65,9434.29,9.43,45,0.9354093445792276,222.6,40.6,8400.73,8.4,51,0.9295355750132194
02-09-2023 16:42:19,223.51,50.7,9765.79,9.77,50,0.8617919050212853,216.37,42.04,8501.34,8.5,48,0.9346036863701283,221.12,41.58,8185.02,8.19,54,0.8902397623393458,220.74,43.76,8624.0,8.62,46,0.8927921314893196,230.8,50.5,10723.28,10.72,48,0.9200266995446874,223.02,41.62,8679.05,8.68,48,0.9350320920395165,217.93,46.59,8817.5,8.82,46,0.868432082054976,213.15,55.62,10938.61,10.94,55,0.9226685411773273
02-09-2023 16:42:21,227.97,45.98,9577.71,9.58,50,0.9137236532570789,214.27,53.9,9968.92,9.97,53,0.8631731128878906,212.25,47.05,8651.25,8.65,53,0.8663065962984888,213.57,47.07,9455.91,9.46,55,0.940630203185604,221.16,49.95,9925.25,9.93,49,0.8984612248785858,216.58,54.1,10831.32,10.83,50,0.9244126305264253,217.59,44.78,9185.74,9.19,50,0.9427378322006617,216.43,58.46,11043.07,11.04,53,0.8727974461957573
02-09-2023 16:42:23,226.84,47.45,9994.56,9.99,53,0.9285553783516203,210.62,42.13,8042.73,8.04,47,0.9063838903269493,227.43,57.99,11765.34,11.77,51,0.8920795579789924,213.28,40.36,8125.1,8.13,47,0.943903071413789,211.44,45.16,8658.31,8.66,50,0.906759508389264,217.25,40.59,8023.27,8.02,51,0.9098562341627129,217.92,47.63,9146.93,9.15,52,0.8812467839278306,226.98,50.9,10533.94,10.53,52,0.9117702510490037
02-09-2023 16:42:25,216.88,48.44,9845.09,9.85,47,0.9371214697898251,217.19,45.37,8437.49,8.44,50,0.8562582234009952,217.35,53.02,10236.63,10.24,49,0.8882959021752171,220.04,58.35,12038.73,12.04,49,0.9376446609738346,209.96,55.47,10665.94,10.67,54,0.9158075452112392,210.14,41.2,7618.41,7.62,52,0.8799505512947354,222.99,50.92,9925.95,9.93,46,0.8741747559192344,221.75,55.7,10585.87,10.59,53,0.8570530728045083
02-09-2023 16:42:27,221.62,47.52,9462.88,9.46,49,0.8985409327501417,211.79,43.65,8241.5,8.24,45,0.8914898405079962,220.63,55.84,10812.82,10.81,51,0.8776655765648625,221.74,58.73,11432.48,11.43,45,0.8778822623722068,212.06,57.51,11232.55,11.23,47,0.921035382392315,221.98,56.56,11459.71,11.46,52,0.912746653387527,221.73,44.44,9074.27,9.07,47,0.9209018595769867,227.44,58.19,12104.73,12.1,48,0.914618410193818
02-09-2023 16:42:29,212.17,59.77,11752.43,11.75,51,0.9267454543977105,211.83,56.68,10981.08,10.98,46,0.9145924510155099,214.09,43.11,8096.48,8.1,51,0.8772465499419406,219.84,52.24,9883.21,9.88,50,0.8605741736455649,212.41,41.44,7552.88,7.55,52,0.8580605198699839,228.23,48.17,10178.36,10.18,48,0.9258237840711291,220.89,50.29,9870.01,9.87,52,0.8885050233306789,220.85,44.89,8528.81,8.53,55,0.8602829875116716
02-09-2023 16:42:32,217.11,52.06,10354.58,10.35,52,0.9161114008007011,209.02,42.35,8304.15,8.3,53,0.9381102403239602,226.38,49.25,10215.28,10.22,47,0.9162333140261538,224.27,48.1,9454.49,9.45,46,0.876439085141544,217.33,43.66,8190.54,8.19,47,0.8631952740121981,218.23,43.07,8139.95,8.14,55,0.866028730451037,225.42,46.16,9803.37,9.8,51,0.9421433620299683,215.26,49.48,9139.3,9.14,50,0.8580647320880604
02-09-2023 16:42:34,214.25,43.71,8380.96,8.38,55,0.8949361090601866,217.18,41.17,7909.9,7.91,46,0.8846474024752397,210.19,40.81,7753.64,7.75,55,0.9039140030733729,212.02,44.95,8282.62,8.28,49,0.869082608783236,209.57,56.8,10454.42,10.45,55,0.8782586485874465,211.46,49.32,9434.39,9.43,54,0.9046125778767387,222.4,45.43,9023.21,9.02,54,0.8930657199170338,214.73,41.16,7999.89,8.0,52,0.9051408786261854
